# Date:     2026-03-27 03:15:44
# Database: ocvs
# Target:   lmc_ecl
# Query:    TRUE  LIMIT 50000
# Objects:  40204
# Columns:
ID	Type	I	P
OGLE-LMC-ECL-15379	NC	19.889	1.37046040
OGLE-LMC-ECL-15380	NC	16.766	27.61838010
OGLE-LMC-ECL-15381	NC	17.591	19.96842050
OGLE-LMC-ECL-15382	NC	17.236	2.71821030
OGLE-LMC-ECL-15383	NC	18.599	83.17020860
OGLE-LMC-ECL-15384	NC	17.311	1.57121580
OGLE-LMC-ECL-15385	NC	17.596	3.67816410
OGLE-LMC-ECL-15386	NC	17.663	2.51170010
OGLE-LMC-ECL-15387	NC	18.272	20.78879080
OGLE-LMC-ECL-15388	NC	18.706	1.62832540
OGLE-LMC-ECL-15389	NC	18.485	4.86196040
OGLE-LMC-ECL-15390	NC	19.838	2.50737210
OGLE-LMC-ECL-15391	NC	19.293	2.37123910
OGLE-LMC-ECL-15392	NC	18.329	168.05531040
OGLE-LMC-ECL-15393	NC	18.874	44.48641010
OGLE-LMC-ECL-15394	NC	16.135	5.87451000
OGLE-LMC-ECL-15395	NC	19.237	1.29824420
OGLE-LMC-ECL-15396	NC	19.267	3.27535500
OGLE-LMC-ECL-15397	NC	17.808	1.45994570
OGLE-LMC-ECL-15398	NC	19.343	2.98833060
OGLE-LMC-ECL-15399	NC	17.585	14.37156420
OGLE-LMC-ECL-15400	NC	17.712	692.29730080
OGLE-LMC-ECL-15401	NC	19.528	26.41822430
OGLE-LMC-ECL-15402	NC	18.660	79.25921090
OGLE-LMC-ECL-15403	NC	17.441	2.02021410
OGLE-LMC-ECL-15404	NC	18.502	1.15720650
OGLE-LMC-ECL-15405	NC	18.684	33.55389030
OGLE-LMC-ECL-15406	NC	16.766	4.91872700
OGLE-LMC-ECL-15407	NC	19.476	3.15833030
OGLE-LMC-ECL-15408	NC	18.041	1.91200680
OGLE-LMC-ECL-15410	NC	19.294	3.09394970
OGLE-LMC-ECL-15411	NC	18.565	10.59250020
OGLE-LMC-ECL-15412	NC	18.150	36.25797070
OGLE-LMC-ECL-15413	NC	19.668	2.45653820
OGLE-LMC-ECL-15414	NC	18.871	4.51718950
OGLE-LMC-ECL-15415	ELL	17.727	14.51512190
OGLE-LMC-ECL-15416	NC	17.834	2.36776070
OGLE-LMC-ECL-15417	NC	16.404	105.50243060
OGLE-LMC-ECL-15418	NC	15.734	275.90143220
OGLE-LMC-ECL-15419	NC	16.642	5.46147070
OGLE-LMC-ECL-15420	NC	17.778	4.25398710
OGLE-LMC-ECL-15421	NC	18.178	3.04406510
OGLE-LMC-ECL-15422	NC	19.165	3.34560480
OGLE-LMC-ECL-15423	NC	19.865	0.67558450
OGLE-LMC-ECL-15424	NC	19.329	4.65862020
OGLE-LMC-ECL-15425	NC	17.474	194.88018250
OGLE-LMC-ECL-15426	NC	16.235	2.57410010
OGLE-LMC-ECL-15427	NC	16.043	247.63625600
OGLE-LMC-ECL-15428	NC	16.974	4.20141640
OGLE-LMC-ECL-15429	NC	18.968	10.05775650
OGLE-LMC-ECL-15430	NC	17.621	32.37457650
OGLE-LMC-ECL-15431	NC	19.760	0.95538640
OGLE-LMC-ECL-15432	NC	18.764	1.72595580
OGLE-LMC-ECL-15433	NC	18.824	13.00060220
OGLE-LMC-ECL-15434	NC	16.895	18.14976710
OGLE-LMC-ECL-15435	NC	19.524	4.13217690
OGLE-LMC-ECL-15436	NC	19.253	1.18603800
OGLE-LMC-ECL-15437	NC	19.157	0.91987790
OGLE-LMC-ECL-15438	NC	19.583	3.66367130
OGLE-LMC-ECL-15439	NC	17.059	4.51203610
OGLE-LMC-ECL-15440	NC	19.040	14.53390090
OGLE-LMC-ECL-15441	NC	17.628	2.88580120
OGLE-LMC-ECL-15442	NC	17.657	1.38596060
OGLE-LMC-ECL-15443	NC	18.059	1.57884700
OGLE-LMC-ECL-15444	C	17.139	0.57451160
OGLE-LMC-ECL-15445	NC	18.545	1.96267550
OGLE-LMC-ECL-15446	NC	17.504	9.47343090
OGLE-LMC-ECL-15447	NC	18.255	3.04017050
OGLE-LMC-ECL-15448	NC	19.053	2.22181630
OGLE-LMC-ECL-15449	C	18.115	0.51528320
OGLE-LMC-ECL-15450	NC	17.598	6.20215450
OGLE-LMC-ECL-15451	NC	16.566	4.14457030
OGLE-LMC-ECL-15452	NC	16.893	118.77145870
OGLE-LMC-ECL-15453	NC	19.125	3.08902010
OGLE-LMC-ECL-15454	NC	18.796	0.81990220
OGLE-LMC-ECL-15455	NC	19.318	2.75962130
OGLE-LMC-ECL-15456	NC	16.993	37.08443760
OGLE-LMC-ECL-15457	ELL	18.798	0.79694560
OGLE-LMC-ECL-15458	NC	19.253	6.22571280
OGLE-LMC-ECL-15459	NC	19.781	1.18697690
OGLE-LMC-ECL-15460	NC	19.739	1.07589690
OGLE-LMC-ECL-15461	NC	19.464	2.93371360
OGLE-LMC-ECL-15462	NC	19.550	8.68467920
OGLE-LMC-ECL-15463	NC	19.065	3.81947140
OGLE-LMC-ECL-15464	NC	19.024	1.80847720
OGLE-LMC-ECL-15465	NC	15.277	80.68363050
OGLE-LMC-ECL-15466	NC	17.569	9.49709040
OGLE-LMC-ECL-15467	NC	16.230	2.00280460
OGLE-LMC-ECL-15468	NC	18.134	1.18649710
OGLE-LMC-ECL-15469	NC	17.780	2.93919240
OGLE-LMC-ECL-15470	NC	18.896	5.18078340
OGLE-LMC-ECL-15471	NC	18.487	2.42940470
OGLE-LMC-ECL-15472	NC	18.430	11.70147050
OGLE-LMC-ECL-15473	NC	17.099	1.58921020
OGLE-LMC-ECL-15474	NC	19.746	1.66013540
OGLE-LMC-ECL-15475	NC	18.720	7.67387320
OGLE-LMC-ECL-15476	NC	18.686	2.15472040
OGLE-LMC-ECL-15477	NC	18.309	1.56255590
OGLE-LMC-ECL-15478	NC	19.231	2.33397590
OGLE-LMC-ECL-15479	NC	19.034	98.15819060
OGLE-LMC-ECL-15480	NC	17.929	16.82290220
OGLE-LMC-ECL-15481	NC	19.208	28.78469840
OGLE-LMC-ECL-15482	NC	17.888	3.38734010
OGLE-LMC-ECL-15483	NC	15.528	0.87783410
OGLE-LMC-ECL-15484	NC	18.091	17.10485930
OGLE-LMC-ECL-15485	NC	16.343	2.06405310
OGLE-LMC-ECL-15486	NC	18.489	31.67836070
OGLE-LMC-ECL-15487	NC	19.528	1.54264090
OGLE-LMC-ECL-15488	NC	19.307	22.03786830
OGLE-LMC-ECL-15489	NC	17.774	5.52060640
OGLE-LMC-ECL-15490	NC	18.916	0.70449880
OGLE-LMC-ECL-15491	NC	19.993	2.31657380
OGLE-LMC-ECL-15492	NC	18.956	23.66548740
OGLE-LMC-ECL-15493	NC	18.419	2.55589180
OGLE-LMC-ECL-15494	NC	17.957	11.09419400
OGLE-LMC-ECL-15495	NC	18.835	2.09838080
OGLE-LMC-ECL-15496	NC	18.119	2.18271100
OGLE-LMC-ECL-15497	NC	17.391	4.74611200
OGLE-LMC-ECL-15498	ELL	17.760	18.92569000
OGLE-LMC-ECL-15499	NC	19.510	2.23030690
OGLE-LMC-ECL-15500	NC	19.746	1.35532650
OGLE-LMC-ECL-15501	NC	19.470	5.71077080
OGLE-LMC-ECL-15502	NC	19.611	0.90059690
OGLE-LMC-ECL-15503	NC	18.383	5.76756070
OGLE-LMC-ECL-15504	NC	19.167	2.29015390
OGLE-LMC-ECL-15505	NC	19.355	6.10004260
OGLE-LMC-ECL-15506	NC	16.137	147.68365060
OGLE-LMC-ECL-15507	NC	19.790	1.87945860
OGLE-LMC-ECL-15508	NC	17.437	3.36100120
OGLE-LMC-ECL-15509	NC	19.208	2.71642000
OGLE-LMC-ECL-15510	NC	18.748	2.48684050
OGLE-LMC-ECL-15511	NC	19.256	1.81190380
OGLE-LMC-ECL-15512	NC	15.743	1.18353810
OGLE-LMC-ECL-15513	NC	19.656	2.83510360
OGLE-LMC-ECL-15514	NC	17.000	3.02452090
OGLE-LMC-ECL-15515	NC	15.336	1.90371660
OGLE-LMC-ECL-15516	NC	19.018	2.67692770
OGLE-LMC-ECL-15517	NC	19.188	3.26024280
OGLE-LMC-ECL-15518	NC	19.388	14.83351210
OGLE-LMC-ECL-15519	NC	18.965	4.11682170
OGLE-LMC-ECL-15520	NC	16.669	0.99508200
OGLE-LMC-ECL-15521	NC	19.261	21.99209020
OGLE-LMC-ECL-15522	NC	17.523	18.20145710
OGLE-LMC-ECL-15523	NC	16.084	1.66413500
OGLE-LMC-ECL-15524	NC	14.983	408.59482070
OGLE-LMC-ECL-15525	NC	18.355	1.79157690
OGLE-LMC-ECL-15526	NC	19.210	0.99155140
OGLE-LMC-ECL-15527	NC	19.044	0.87123880
OGLE-LMC-ECL-15528	NC	18.938	8.33470090
OGLE-LMC-ECL-15529	NC	19.570	2.43258840
OGLE-LMC-ECL-15530	NC	17.504	6.96101690
OGLE-LMC-ECL-15531	NC	19.413	1.26056410
OGLE-LMC-ECL-15532	NC	19.910	2.76900740
OGLE-LMC-ECL-15533	NC	17.916	1.12906480
OGLE-LMC-ECL-15534	NC	19.079	3.87844250
OGLE-LMC-ECL-15535	NC	19.888	1.89118500
OGLE-LMC-ECL-15536	NC	19.571	4.60730220
OGLE-LMC-ECL-15537	NC	19.112	3.81357470
OGLE-LMC-ECL-15538	NC	17.489	23.67778680
OGLE-LMC-ECL-15539	C	15.564	0.81286970
OGLE-LMC-ECL-15540	NC	19.252	3.42036320
OGLE-LMC-ECL-15542	NC	17.326	52.41721710
OGLE-LMC-ECL-15543	NC	19.441	6.52791670
OGLE-LMC-ECL-15544	NC	18.648	0.96898850
OGLE-LMC-ECL-15545	NC	19.241	4.88238620
OGLE-LMC-ECL-15546	NC	18.641	6.21031830
OGLE-LMC-ECL-15547	NC	19.555	3.68945840
OGLE-LMC-ECL-15548	NC	18.163	50.34660070
OGLE-LMC-ECL-15549	NC	17.873	1.39800380
OGLE-LMC-ECL-15550	NC	18.561	234.78104750
OGLE-LMC-ECL-15551	NC	18.215	3.73581630
OGLE-LMC-ECL-15552	NC	16.043	3.85930060
OGLE-LMC-ECL-15553	NC	15.096	2.31610200
OGLE-LMC-ECL-15554	NC	18.108	56.99972040
OGLE-LMC-ECL-15555	NC	19.649	1.29628230
OGLE-LMC-ECL-15556	NC	16.085	54.04517860
OGLE-LMC-ECL-15557	NC	19.246	2.50841450
OGLE-LMC-ECL-15558	NC	18.558	8.66952040
OGLE-LMC-ECL-15559	NC	19.420	7.59106220
OGLE-LMC-ECL-15560	NC	18.514	0.84338260
OGLE-LMC-ECL-15561	NC	18.980	4.44935730
OGLE-LMC-ECL-15562	NC	19.720	1.76456620
OGLE-LMC-ECL-15563	NC	19.053	5.32095820
OGLE-LMC-ECL-15564	NC	15.746	138.49690470
OGLE-LMC-ECL-15565	NC	19.775	3.37780850
OGLE-LMC-ECL-15566	NC	19.495	3.41300840
OGLE-LMC-ECL-15567	NC	19.582	3.24653010
OGLE-LMC-ECL-15568	NC	18.813	12.18724000
OGLE-LMC-ECL-15569	NC	19.897	3.57650760
OGLE-LMC-ECL-15570	NC	16.934	17.36575010
OGLE-LMC-ECL-15571	NC	18.857	22.21961480
OGLE-LMC-ECL-15572	NC	15.901	16.11948090
OGLE-LMC-ECL-15573	NC	18.055	2.83555200
OGLE-LMC-ECL-15574	NC	17.153	1.21310540
OGLE-LMC-ECL-15575	NC	19.514	3.56894020
OGLE-LMC-ECL-15576	NC	15.969	134.82467230
OGLE-LMC-ECL-15577	NC	19.728	2.69791790
OGLE-LMC-ECL-15578	NC	18.125	4.11036080
OGLE-LMC-ECL-15579	NC	17.483	2.29529330
OGLE-LMC-ECL-15580	NC	18.683	1.69865100
OGLE-LMC-ECL-15581	NC	19.436	0.52778540
OGLE-LMC-ECL-15582	NC	18.690	3.09217090
OGLE-LMC-ECL-15583	NC	19.782	1.16439460
OGLE-LMC-ECL-15584	NC	19.121	10.35101010
OGLE-LMC-ECL-15585	NC	17.960	1.30935030
OGLE-LMC-ECL-15586	NC	18.281	4.55095640
OGLE-LMC-ECL-15587	NC	18.785	2.44875450
OGLE-LMC-ECL-15588	NC	18.912	9.66811110
OGLE-LMC-ECL-15589	NC	17.656	6.16520300
OGLE-LMC-ECL-15590	NC	18.882	149.46073120
OGLE-LMC-ECL-15591	NC	17.540	3.02511070
OGLE-LMC-ECL-15592	NC	19.257	2.85913960
OGLE-LMC-ECL-15593	NC	19.526	2.00822500
OGLE-LMC-ECL-15594	NC	19.431	3.04180090
OGLE-LMC-ECL-15595	NC	19.428	4.19345100
OGLE-LMC-ECL-15596	NC	19.153	1.34804840
OGLE-LMC-ECL-15597	NC	17.379	69.39216020
OGLE-LMC-ECL-15598	NC	17.180	4.37184670
OGLE-LMC-ECL-15600	NC	18.291	2.34824580
OGLE-LMC-ECL-15601	NC	18.151	8.39211500
OGLE-LMC-ECL-15602	NC	18.021	7.44063060
OGLE-LMC-ECL-15603	NC	17.678	10.22660450
OGLE-LMC-ECL-15604	NC	19.475	1.31107770
OGLE-LMC-ECL-15605	NC	19.975	3.76654690
OGLE-LMC-ECL-15606	NC	16.081	39.31458890
OGLE-LMC-ECL-15607	NC	17.685	1.04796360
OGLE-LMC-ECL-15608	NC	18.409	25.37368540
OGLE-LMC-ECL-15609	NC	17.676	4.18898660
OGLE-LMC-ECL-15610	NC	17.620	19.08096090
OGLE-LMC-ECL-15611	NC	16.502	3.94826630
OGLE-LMC-ECL-15612	NC	19.916	2.54012700
OGLE-LMC-ECL-15613	NC	15.683	9.57107080
OGLE-LMC-ECL-15614	NC	19.241	2.82921020
OGLE-LMC-ECL-15615	NC	17.442	11.06802160
OGLE-LMC-ECL-15616	NC	18.873	4.41256220
OGLE-LMC-ECL-15617	NC	19.238	12.49371020
OGLE-LMC-ECL-15618	NC	17.870	0.89995940
OGLE-LMC-ECL-15619	NC	16.863	8.26951090
OGLE-LMC-ECL-15620	NC	19.450	1.84995450
OGLE-LMC-ECL-15621	NC	19.640	10.22705400
OGLE-LMC-ECL-15622	NC	17.851	1.30123840
OGLE-LMC-ECL-15623	NC	18.587	2.58738060
OGLE-LMC-ECL-15624	NC	19.507	2.58870080
OGLE-LMC-ECL-15625	NC	17.933	6.78145910
OGLE-LMC-ECL-15626	NC	19.715	1.24383030
OGLE-LMC-ECL-15627	NC	19.428	2.91316550
OGLE-LMC-ECL-15628	NC	16.256	0.96418810
OGLE-LMC-ECL-15629	NC	18.192	58.70849070
OGLE-LMC-ECL-15630	NC	19.934	1.57662500
OGLE-LMC-ECL-15631	NC	17.803	12.92628010
OGLE-LMC-ECL-15632	NC	19.441	2.92978710
OGLE-LMC-ECL-15633	ELL	15.923	173.70533770
OGLE-LMC-ECL-15634	NC	16.686	7.42432490
OGLE-LMC-ECL-15635	NC	17.992	2.12907360
OGLE-LMC-ECL-15636	NC	15.298	1.08299460
OGLE-LMC-ECL-15637	ELL	17.964	0.97569150
OGLE-LMC-ECL-15638	NC	19.346	2.34595300
OGLE-LMC-ECL-15639	NC	19.188	4.96902810
OGLE-LMC-ECL-15640	NC	17.452	18.49443040
OGLE-LMC-ECL-15641	NC	18.778	7.96782330
OGLE-LMC-ECL-15642	NC	19.160	0.84885980
OGLE-LMC-ECL-15643	NC	18.962	3.97664740
OGLE-LMC-ECL-15644	NC	17.403	2.29765840
OGLE-LMC-ECL-15645	NC	19.587	0.92764340
OGLE-LMC-ECL-15646	NC	19.532	7.02656520
OGLE-LMC-ECL-15647	NC	19.059	4.11053280
OGLE-LMC-ECL-15648	NC	18.845	2.08792790
OGLE-LMC-ECL-15649	NC	15.598	21.31673210
OGLE-LMC-ECL-15650	NC	18.478	1.97665450
OGLE-LMC-ECL-15651	NC	18.326	6.52710300
OGLE-LMC-ECL-15652	NC	19.815	5.75532310
OGLE-LMC-ECL-15653	NC	19.264	4.53586910
OGLE-LMC-ECL-15654	NC	18.817	4.78644130
OGLE-LMC-ECL-15655	NC	19.431	2.44326000
OGLE-LMC-ECL-15656	NC	18.957	4.10195360
OGLE-LMC-ECL-15657	NC	19.669	1.61588450
OGLE-LMC-ECL-15658	NC	19.437	2.29497250
OGLE-LMC-ECL-15659	NC	16.319	1.07488340
OGLE-LMC-ECL-15660	NC	17.112	2.39481580
OGLE-LMC-ECL-15661	NC	18.628	24.75620610
OGLE-LMC-ECL-15662	NC	17.613	3.29383080
OGLE-LMC-ECL-15663	C	18.656	1.18874750
OGLE-LMC-ECL-15664	NC	15.907	1.81889450
OGLE-LMC-ECL-15665	NC	16.943	12.69604020
OGLE-LMC-ECL-15666	NC	18.451	2.16619660
OGLE-LMC-ECL-15667	NC	18.160	13.04953830
OGLE-LMC-ECL-15668	NC	19.508	1.47621520
OGLE-LMC-ECL-15669	NC	18.943	1.02543010
OGLE-LMC-ECL-15670	NC	17.204	1.50596060
OGLE-LMC-ECL-15671	NC	18.304	2.70053210
OGLE-LMC-ECL-15672	NC	17.857	63.74095070
OGLE-LMC-ECL-15673	NC	18.104	3.23088060
OGLE-LMC-ECL-15674	NC	16.879	1.43322590
OGLE-LMC-ECL-15675	NC	18.768	3.67548690
OGLE-LMC-ECL-15676	NC	19.310	2.86787460
OGLE-LMC-ECL-15677	NC	16.745	1.13434080
OGLE-LMC-ECL-15678	NC	18.561	2.35633040
OGLE-LMC-ECL-15679	NC	19.463	2.07167360
OGLE-LMC-ECL-15680	NC	19.178	5.44924480
OGLE-LMC-ECL-15681	NC	19.575	3.79235250
OGLE-LMC-ECL-15682	NC	16.209	6.74373040
OGLE-LMC-ECL-15683	NC	19.496	2.22349390
OGLE-LMC-ECL-15684	NC	19.945	2.87515790
OGLE-LMC-ECL-15685	NC	18.974	4.29014030
OGLE-LMC-ECL-15686	NC	19.110	1.57952090
OGLE-LMC-ECL-15687	NC	17.696	38.28859970
OGLE-LMC-ECL-15688	NC	19.675	2.90409690
OGLE-LMC-ECL-15689	NC	19.121	5.96927920
OGLE-LMC-ECL-15690	NC	17.656	1.09541670
OGLE-LMC-ECL-15691	NC	17.302	1.15880090
OGLE-LMC-ECL-15692	NC	16.655	2.49251250
OGLE-LMC-ECL-15693	NC	15.156	26.95943050
OGLE-LMC-ECL-15694	NC	19.459	2.31139760
OGLE-LMC-ECL-15695	NC	17.995	2.04522680
OGLE-LMC-ECL-15696	NC	18.726	3.70151350
OGLE-LMC-ECL-15697	NC	18.617	1.63165140
OGLE-LMC-ECL-15698	NC	17.967	2.54628300
OGLE-LMC-ECL-15699	NC	20.313	3.17055260
OGLE-LMC-ECL-15700	NC	16.031	209.00897610
OGLE-LMC-ECL-15701	NC	18.443	11.74832400
OGLE-LMC-ECL-15702	NC	18.566	4.72054020
OGLE-LMC-ECL-15703	NC	18.833	1.60904960
OGLE-LMC-ECL-15704	C	17.744	13.26384990
OGLE-LMC-ECL-15705	NC	19.027	5.33624800
OGLE-LMC-ECL-15706	NC	17.118	2.05057040
OGLE-LMC-ECL-15707	ELL	18.150	108.11997990
OGLE-LMC-ECL-15708	NC	16.710	120.17740110
OGLE-LMC-ECL-15709	NC	16.999	1.81223930
OGLE-LMC-ECL-15710	NC	19.442	5.95306700
OGLE-LMC-ECL-15711	NC	19.196	4.37738090
OGLE-LMC-ECL-15712	NC	19.338	7.27572100
OGLE-LMC-ECL-15713	NC	20.017	3.03981860
OGLE-LMC-ECL-15714	NC	17.622	2.42960350
OGLE-LMC-ECL-15715	NC	18.580	1.39879470
OGLE-LMC-ECL-15716	NC	17.016	47.48933680
OGLE-LMC-ECL-15717	NC	17.787	2.63546010
OGLE-LMC-ECL-15718	NC	19.787	2.67301410
OGLE-LMC-ECL-15719	NC	18.699	10.34706170
OGLE-LMC-ECL-15720	NC	19.712	8.98152030
OGLE-LMC-ECL-15721	NC	19.470	2.42424970
OGLE-LMC-ECL-15722	NC	19.355	3.50867210
OGLE-LMC-ECL-15723	NC	18.672	8.00904100
OGLE-LMC-ECL-15724	NC	18.131	3.22254500
OGLE-LMC-ECL-15725	NC	16.107	1.02637080
OGLE-LMC-ECL-15726	NC	15.606	213.33759730
OGLE-LMC-ECL-15727	NC	18.575	19.86836090
OGLE-LMC-ECL-15728	NC	16.661	1.30277000
OGLE-LMC-ECL-15729	NC	17.817	4.79328770
OGLE-LMC-ECL-15730	NC	17.206	1.90003100
OGLE-LMC-ECL-15731	NC	17.482	19.47470010
OGLE-LMC-ECL-15732	NC	17.762	10.82012520
OGLE-LMC-ECL-15733	NC	17.812	14.78717080
OGLE-LMC-ECL-15734	NC	18.761	1.35380390
OGLE-LMC-ECL-15735	NC	16.402	2.85574060
OGLE-LMC-ECL-15736	NC	19.770	1.84954920
OGLE-LMC-ECL-15737	NC	18.874	6.46972300
OGLE-LMC-ECL-15738	NC	16.732	2.23322790
OGLE-LMC-ECL-15739	NC	18.714	11.15661650
OGLE-LMC-ECL-15740	NC	19.582	3.83540840
OGLE-LMC-ECL-15741	NC	19.536	4.99514080
OGLE-LMC-ECL-15742	NC	16.517	0.85846560
OGLE-LMC-ECL-15743	NC	19.800	1.03658020
OGLE-LMC-ECL-15744	NC	19.321	1.59862560
OGLE-LMC-ECL-15745	NC	18.401	12.15512200
OGLE-LMC-ECL-15746	NC	18.383	1.84680080
OGLE-LMC-ECL-15747	NC	17.644	3.40521070
OGLE-LMC-ECL-15748	NC	19.509	1.02049700
OGLE-LMC-ECL-15749	NC	18.120	1.12159090
OGLE-LMC-ECL-15751	NC	18.460	2.22160460
OGLE-LMC-ECL-15752	NC	19.517	1.56590050
OGLE-LMC-ECL-15753	NC	17.924	32.60861070
OGLE-LMC-ECL-15754	NC	16.558	5.36141040
OGLE-LMC-ECL-15755	NC	19.279	2.86582430
OGLE-LMC-ECL-15756	NC	18.266	0.69171180
OGLE-LMC-ECL-15757	NC	19.690	2.55697830
OGLE-LMC-ECL-15758	NC	18.616	2.42864000
OGLE-LMC-ECL-15759	NC	19.647	3.71995880
OGLE-LMC-ECL-15760	NC	17.425	2.86840330
OGLE-LMC-ECL-15761	NC	16.427	5.31091060
OGLE-LMC-ECL-15762	NC	17.445	1.02536360
OGLE-LMC-ECL-15763	NC	19.352	2.56632520
OGLE-LMC-ECL-15764	NC	18.043	2.69381030
OGLE-LMC-ECL-15765	NC	18.493	4.98235630
OGLE-LMC-ECL-15766	NC	18.098	1.82544050
OGLE-LMC-ECL-15767	NC	18.626	1.64836810
OGLE-LMC-ECL-15768	NC	15.843	1.66597610
OGLE-LMC-ECL-15769	NC	19.631	3.67826310
OGLE-LMC-ECL-15770	NC	18.993	1.89360060
OGLE-LMC-ECL-15771	NC	19.042	2.99614140
OGLE-LMC-ECL-15772	NC	19.370	3.51870450
OGLE-LMC-ECL-15773	NC	18.039	15.14787780
OGLE-LMC-ECL-15774	NC	16.815	17.45055080
OGLE-LMC-ECL-15775	NC	19.391	0.83293970
OGLE-LMC-ECL-15776	NC	16.640	4.56950970
OGLE-LMC-ECL-15777	NC	18.960	4.95295030
OGLE-LMC-ECL-15778	NC	19.677	6.37959080
OGLE-LMC-ECL-15779	NC	16.750	2.50363850
OGLE-LMC-ECL-15780	NC	18.385	13.36103730
OGLE-LMC-ECL-15781	NC	16.955	6.41526040
OGLE-LMC-ECL-15782	NC	16.851	2.87592050
OGLE-LMC-ECL-15783	NC	18.599	4.96097220
OGLE-LMC-ECL-15784	NC	17.111	32.30159750
OGLE-LMC-ECL-15785	NC	15.539	1.57943520
OGLE-LMC-ECL-15786	ELL	17.044	2.58335640
OGLE-LMC-ECL-15787	NC	17.230	128.69027630
OGLE-LMC-ECL-15788	NC	17.029	29.01423030
OGLE-LMC-ECL-15789	NC	19.191	0.88835220
OGLE-LMC-ECL-15790	NC	17.235	1.55703550
OGLE-LMC-ECL-15791	NC	17.574	2.45465440
OGLE-LMC-ECL-15792	NC	16.670	4.31701640
OGLE-LMC-ECL-15793	NC	18.869	0.84888450
OGLE-LMC-ECL-15794	NC	17.062	7.23998600
OGLE-LMC-ECL-15795	NC	19.251	3.71097010
OGLE-LMC-ECL-15796	NC	19.485	5.07097630
OGLE-LMC-ECL-15797	NC	19.860	1.12168310
OGLE-LMC-ECL-15798	NC	19.411	1.63662400
OGLE-LMC-ECL-15799	NC	19.417	2.31586860
OGLE-LMC-ECL-15800	NC	18.083	1.41913680
OGLE-LMC-ECL-15801	NC	17.038	2.18948080
OGLE-LMC-ECL-15802	NC	16.828	9.37814070
OGLE-LMC-ECL-15803	NC	16.924	2.52643020
OGLE-LMC-ECL-15804	NC	16.939	3.93210760
OGLE-LMC-ECL-15805	NC	19.577	2.66963730
OGLE-LMC-ECL-15806	NC	19.153	1.73665670
OGLE-LMC-ECL-15807	NC	17.459	190.15467480
OGLE-LMC-ECL-15808	NC	19.942	2.58040840
OGLE-LMC-ECL-15809	NC	19.658	2.10879340
OGLE-LMC-ECL-15810	NC	18.164	1.08183030
OGLE-LMC-ECL-15811	NC	19.697	0.85748880
OGLE-LMC-ECL-15812	NC	19.950	2.05385400
OGLE-LMC-ECL-15813	NC	17.723	1.15058480
OGLE-LMC-ECL-15814	NC	19.439	1.05384650
OGLE-LMC-ECL-15815	NC	13.315	5.46318590
OGLE-LMC-ECL-15816	C	15.380	1.19353660
OGLE-LMC-ECL-15817	NC	17.331	71.02224300
OGLE-LMC-ECL-15818	NC	19.432	0.87071130
OGLE-LMC-ECL-15819	NC	18.435	9.61426100
OGLE-LMC-ECL-15820	NC	18.751	1.48963130
OGLE-LMC-ECL-15821	NC	19.089	1.03422030
OGLE-LMC-ECL-15822	NC	15.542	1.17183110
OGLE-LMC-ECL-15823	NC	19.133	5.37404730
OGLE-LMC-ECL-15824	NC	17.495	38.02952090
OGLE-LMC-ECL-15825	NC	19.788	5.12186760
OGLE-LMC-ECL-15826	NC	19.004	1.55981080
OGLE-LMC-ECL-15827	NC	19.848	5.01758310
OGLE-LMC-ECL-15828	NC	17.279	1.63235540
OGLE-LMC-ECL-15829	NC	19.777	2.22435490
OGLE-LMC-ECL-15830	NC	17.363	39.37169600
OGLE-LMC-ECL-15831	NC	19.619	4.18542510
OGLE-LMC-ECL-15832	NC	19.138	4.64098720
OGLE-LMC-ECL-15833	NC	18.901	0.88247530
OGLE-LMC-ECL-15834	NC	17.801	73.40340020
OGLE-LMC-ECL-15835	NC	20.011	0.71500630
OGLE-LMC-ECL-15836	NC	18.488	1.35014040
OGLE-LMC-ECL-15837	NC	17.183	2.28376220
OGLE-LMC-ECL-15838	NC	15.343	6.21686090
OGLE-LMC-ECL-15839	NC	19.804	1.00270660
OGLE-LMC-ECL-15840	NC	15.843	501.65766890
OGLE-LMC-ECL-15841	NC	17.630	1.09198070
OGLE-LMC-ECL-15842	NC	18.908	1.04417720
OGLE-LMC-ECL-15843	NC	17.096	6.70925040
OGLE-LMC-ECL-15844	NC	19.715	1.87008880
OGLE-LMC-ECL-15845	NC	19.486	3.76448440
OGLE-LMC-ECL-15847	C	18.674	0.48299330
OGLE-LMC-ECL-15848	NC	19.076	9.86928010
OGLE-LMC-ECL-15849	NC	19.006	1.35482030
OGLE-LMC-ECL-15850	NC	18.274	1.08295770
OGLE-LMC-ECL-15851	C	17.875	19.47565400
OGLE-LMC-ECL-15852	NC	17.894	2.14100130
OGLE-LMC-ECL-15853	NC	19.471	3.18948350
OGLE-LMC-ECL-15854	NC	19.004	3.17945990
OGLE-LMC-ECL-15855	NC	18.993	2.99008030
OGLE-LMC-ECL-15856	NC	17.306	6.53621070
OGLE-LMC-ECL-15857	NC	17.804	3.87345480
OGLE-LMC-ECL-15858	NC	18.873	1.88395880
OGLE-LMC-ECL-15859	NC	19.740	3.35847490
OGLE-LMC-ECL-15860	NC	17.308	1.19331320
OGLE-LMC-ECL-15861	NC	19.392	1.52738640
OGLE-LMC-ECL-15862	NC	16.593	5.39047040
